customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,cluster,segment,segment_description
CUST_02796,115,3,3161.12,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02797,54,12,9395.130000000001,2,4,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02798,20,12,7960.72,4,4,3,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02799,132,8,8888.81,1,2,4,7,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02800,40,6,3752.27,3,1,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02801,18,11,7600.42,4,4,3,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02802,19,10,7159.639999999999,4,3,3,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02803,8,10,10098.04,5,3,5,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02804,10,5,4336.0599999999995,5,1,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02805,7,15,10932.0,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02806,23,7,3364.31,4,2,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02807,3,15,12925.08,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02808,16,9,7875.48,4,3,3,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02809,28,9,6090.43,3,3,2,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02810,3,8,6488.280000000001,5,2,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02811,23,9,7003.73,4,3,3,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02812,158,7,4464.85,1,2,1,4,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02813,1,12,9493.57,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02814,82,4,3308.46,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02815,15,18,10384.289999999999,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02816,146,7,3178.66,1,2,1,4,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02817,15,10,10158.69,4,3,5,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02818,316,4,3377.83,1,1,1,3,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_02819,73,9,6552.74,2,3,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02820,303,6,6773.8,1,1,3,5,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_02821,49,10,8897.289999999999,2,3,4,9,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02822,162,10,5193.1,1,3,2,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02823,30,11,9834.8,3,4,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02824,49,8,4456.650000000001,2,2,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02825,40,12,9910.130000000001,3,4,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02826,36,17,8817.79,3,5,4,12,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02827,215,6,7148.25,1,1,3,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02828,6,17,13393.94,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02829,95,17,12915.48,1,5,5,11,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02830,39,4,1307.84,3,1,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02831,113,11,7081.7,1,4,3,8,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02832,36,12,10322.92,3,4,5,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02833,22,11,9659.09,4,4,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02834,36,13,8987.0,3,5,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02835,101,14,10460.59,1,5,5,11,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02836,19,13,12538.710000000001,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02837,47,6,5949.110000000001,2,1,2,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02838,38,10,7898.0599999999995,3,3,3,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02839,177,8,5636.34,1,2,2,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02840,22,6,7240.56,4,1,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02841,44,8,8100.4400000000005,3,2,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02842,24,11,6067.85,4,4,2,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02843,28,15,15881.15,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02844,20,10,8830.9,4,3,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02845,36,15,9667.71,3,5,4,12,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02846,12,14,11871.66,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02847,2,16,13876.6,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02848,19,14,8851.2,4,5,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02849,7,18,13651.94,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02850,14,6,7422.05,4,1,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02851,36,10,8164.67,3,3,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02852,24,8,3747.8100000000004,4,2,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02853,17,11,6531.61,4,4,2,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02854,35,14,7806.05,3,5,3,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02855,191,9,6456.46,1,3,2,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02856,18,7,4113.5,4,2,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02857,21,8,4679.15,4,2,1,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02858,54,8,7188.35,2,2,3,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02859,39,12,9236.25,3,4,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02860,59,12,10886.21,2,4,5,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02861,3,11,12139.759999999998,5,4,5,14,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02862,34,10,8248.93,3,3,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02863,110,13,11816.49,1,5,5,11,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02864,57,11,7550.36,2,4,3,9,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02865,2,10,9610.43,5,3,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02866,72,6,2844.8999999999996,2,1,1,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02867,24,9,11688.07,4,3,5,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02868,60,14,9792.31,2,5,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02869,58,10,7690.75,2,3,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02870,56,11,8124.55,2,4,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02871,142,13,9427.47,1,5,4,10,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02872,55,12,10628.72,2,4,5,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02873,14,12,10798.34,4,4,5,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02874,13,18,11846.91,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02875,171,9,5129.93,1,3,2,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02876,21,10,6918.16,4,3,3,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02877,17,10,8266.7,4,3,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02878,32,12,7115.14,3,4,3,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02879,13,6,4179.82,4,1,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02880,86,6,5018.9,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02881,5,12,10827.2,5,4,5,14,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02882,323,8,5388.61,1,2,2,5,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_02883,32,11,9858.130000000001,3,4,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02884,17,14,6967.139999999999,4,5,3,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02885,31,15,12304.24,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02886,105,11,6254.48,1,4,2,7,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02887,18,12,7387.08,4,4,3,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02888,13,6,4974.389999999999,4,1,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02889,16,11,9523.59,4,4,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02890,7,8,3880.15,5,2,1,8,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02891,10,8,6503.5599999999995,5,2,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02892,85,9,5733.04,1,3,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02893,7,10,8305.539999999999,5,3,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02894,73,11,8940.58,2,4,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02895,47,6,5287.13,2,1,2,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02896,15,7,4603.84,4,2,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02897,19,11,7835.54,4,4,3,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02898,15,9,7976.33,4,3,3,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02899,17,6,3185.02,4,1,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02900,30,8,3375.43,3,2,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02901,8,5,3016.41,5,1,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02902,2,4,2567.76,5,1,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02903,5,15,11004.07,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02904,23,8,7465.78,4,2,3,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02905,38,13,7206.08,3,5,3,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02906,5,6,5569.1,5,1,2,8,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02907,170,7,3907.0699999999997,1,2,1,4,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02908,31,9,4819.77,3,3,1,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02909,79,7,5860.4,2,2,2,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02910,37,12,8840.04,3,4,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02911,4,8,5783.1900000000005,5,2,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02912,171,7,6898.43,1,2,3,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02913,8,13,9056.9,5,5,4,14,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02914,2,12,7492.01,5,4,3,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02915,71,13,10739.23,2,5,5,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02916,36,13,10864.380000000001,3,5,5,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02917,60,9,4114.86,2,3,1,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02918,23,16,12910.380000000001,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02919,126,8,5466.93,1,2,2,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02920,23,10,5064.4400000000005,4,3,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02921,10,16,12847.3,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02922,109,9,7730.51,1,3,3,7,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02923,149,9,10759.69,1,3,5,9,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02924,33,13,10289.18,3,5,5,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02925,55,9,6177.31,2,3,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02926,27,10,4046.7599999999998,3,3,1,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02927,42,7,6573.79,3,2,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02928,98,9,6259.849999999999,1,3,2,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02929,8,9,6922.51,5,3,3,11,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02930,68,10,6593.5,2,3,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02931,3,8,5097.9,5,2,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02932,14,4,3570.48,4,1,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02933,45,11,7195.39,2,4,3,9,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02934,1,10,9647.4,5,3,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02935,69,8,8531.960000000001,2,2,4,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02936,4,5,4306.96,5,1,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02937,84,12,10218.67,1,4,5,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02938,150,8,5290.72,1,2,2,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02939,35,11,7793.99,3,4,3,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02940,80,7,3362.57,2,2,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02941,30,9,12060.12,3,3,5,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02942,53,11,8657.0,2,4,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02943,46,13,12876.91,2,5,5,12,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02944,8,16,12084.52,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02945,4,18,14108.0,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02946,47,7,4623.599999999999,2,2,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02947,2,7,3218.59,5,2,1,8,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02948,10,11,7135.8,5,4,3,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02949,9,13,8252.17,5,5,4,14,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02950,160,8,6016.5,1,2,2,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02951,39,4,2457.03,3,1,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02952,83,6,5260.07,1,1,2,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02953,25,4,644.4399999999999,4,1,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_02954,31,10,8953.09,3,3,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02955,70,11,11418.0,2,4,5,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02956,17,11,13077.28,4,4,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02957,372,9,8189.8099999999995,1,3,4,8,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_02958,74,7,8283.35,2,2,4,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02959,3,12,9229.03,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02960,182,10,3712.96,1,3,1,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_02961,3,12,10301.76,5,4,5,14,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02962,23,14,6288.63,4,5,2,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02963,28,10,7796.67,3,3,3,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02964,59,9,9787.54,2,3,4,9,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02965,34,13,7975.620000000001,3,5,3,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02966,12,15,12437.27,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_02967,2,9,6858.07,5,3,3,11,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02968,17,10,11680.8,4,3,5,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_02969,60,8,7387.280000000001,2,2,3,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02970,14,9,8321.99,4,3,4,11,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02971,34,9,6304.57,3,3,2,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_02972,58,8,6336.13,2,2,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
